SID,SCHID,GENDER,Y2S2_1,Y2S2_2,Y2S2_3,Y2S2_4,Y2S2_5,Y2S2_6,Y2S2_7,Y2S2_8,Y2S2_9,Y2S2_10,Y2S2_11,Y2S2_12,Y2S2_13,Y2S2_14,Y2S2_15,Y2S2_16,Y2S2_17,Y2S2_18,Y2S2_19,Y2S2_20,Y2S2_21,Y2S2_22,Y2S2_23,Y2S2_24,Y2S2_25,Y2S2_26,Y2S2_27,Y2S2_28,Y2S2_29,Y2S2_30,Y2L3_1,Y2L3_2,Y2L3_3,Y2L3_4,Y2L6_15,Y2L6_16,Y2L6_17,Y2L6_18,Y2L6_19,Y2L6_5,Y2L6_6,Y2L6_7,Y2L6_8,Y2L6_9,Y2L6_10,Y2L6_11,Y2L6_12,Y2L6_13,Y2L6_14,Y2S36_1,Y2S36_2,Y2S36_3,Y2KOR_S,Y2ENG_S,Y2MAT_S,Y2KOR_V,Y2ENG_V,Y2MAT_V
2390,49,2,4,3,3,4,4,3,3,2,3,4,4,4,4,4,4,4,4,3,4,4,3,3,2,3,3,3,4,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3,2,2,3,4,4,4,74,88,75,433,475,447
2391,49,2,5,5,5,5,3,4,4,3,3,5,3,3,4,5,3,2,1,3,4,5,1,2,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,89,58,80,501,412,456
2392,49,2,4,4,3,4,4,4,3,4,3,3,3,3,2,3,2,3,2,3,1,2,5,2,1,2,2,3,2,2,3,3,4,3,2,3,3,3,3,4,3,3,2,3,2,2,2,2,2,2,2,5,2,3,60,46,40,391,389,386
2393,49,2,5,4,4,5,3,5,4,5,4,3,3,3,4,5,3,2,3,3,3,3,4,3,2,3,2,2,3,4,4,3,3,3,2,3,3,4,4,4,4,2,2,3,3,3,4,4,4,4,4,5,5,4,81,88,60,455,475,423
2394,49,2,5,4,4,4,4,3,4,4,4,5,5,5,5,5,4,4,3,3,5,3,3,3,3,3,3,3,3,2,4,5,4,3,2,4,4,4,3,3,4,3,3,3,2,3,2,2,2,2,2,5,2,3,68,49,35,415,395,374
2395,49,2,5,4,4,5,4,4,4,4,3,4,4,4,3,4,3,2,2,2,2,2,1,2,2,4,3,3,4,3,5,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,4,4,4,67,61,70,415,418,439
2396,49,2,5,5,4,5,4,3,4,2,3,5,4,4,4,5,3,4,2,3,3,1,1,4,2,3,3,2,3,4,3,4,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,5,62,61,65,399,418,431
2397,49,2,4,4,3,4,3,3,3,4,3,3,4,3,3,4,3,3,2,4,2,2,2,3,3,4,3,4,4,4,3,3,3,4,3,3,3,2,3,4,3,4,3,4,4,3,4,4,4,4,3,5,5,5,80,97,95,455,534,500
2398,49,2,5,5,5,5,5,4,5,3,5,5,5,5,4,5,4,5,3,3,3,3,4,4,4,2,3,3,3,4,4,4,3,3,3,4,3,3,2,3,3,2,2,2,3,3,2,2,2,2,2,3,2,3,56,43,35,383,382,374
2399,49,2,5,4,5,5,5,3,4,2,5,5,5,5,5,5,5,4,2,2,2,2,3,2,2,2,4,3,3,2,4,4,2,3,2,3,3,2,3,3,2,2,2,2,3,2,2,2,3,2,2,4,2,4,72,46,30,424,389,358
2400,49,2,5,5,4,5,5,4,4,4,4,5,4,5,5,5,5,4,3,2,2,1,3,3,2,2,2,3,3,3,3,3,3,3,3,4,3,3,4,3,3,1,1,2,2,2,3,2,3,2,3,5,2,2,77,73,50,443,439,406
2401,49,2,5,4,3,4,5,3,4,3,5,5,5,5,3,5,5,5,5,4,3,3,4,4,3,4,5,5,4,4,4,4,4,3,2,3,2,2,3,3,2,3,2,3,3,2,2,2,3,2,2,4,3,5,55,46,60,376,389,423
2402,49,2,4,5,3,3,5,2,5,2,5,5,5,5,5,5,5,5,5,3,1,5,3,3,4,3,3,4,3,4,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,5,4,5,36,25,30,326,311,358
2403,49,2,5,5,5,5,5,3,5,2,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,4,4,5,5,5,80,94,65,455,503,431
2404,49,2,5,4,4,5,5,4,4,5,4,5,5,5,5,5,3,4,3,3,4,3,3,4,4,2,3,3,5,3,4,4,4,4,4,4,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,5,4,5,71,70,60,424,434,423
2405,49,2,5,5,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,38,43,45,335,382,397
2406,49,2,4,4,4,4,4,3,3,3,4,5,5,5,5,5,4,4,4,3,3,2,2,3,3,3,1,3,4,1,2,3,4,3,2,3,3,3,2,3,3,2,2,2,2,3,2,2,2,2,2,5,4,3,91,64,65,526,423,431
2407,49,2,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,4,4,3,4,3,3,4,4,3,2,3,3,4,1,2,2,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,2,5,3,3,58,58,25,383,412,335
2408,49,2,4,5,4,4,3,4,3,4,4,3,5,5,4,5,4,3,3,2,3,1,3,3,3,2,2,2,3,3,4,4,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,53,34,30,376,356,358
2409,50,1,5,4,4,4,4,5,4,5,5,5,5,5,4,5,5,5,5,1,2,1,1,1,1,1,4,4,5,5,5,5,2,3,2,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,5,3,4,77,37,45,443,366,397
2410,50,2,4,4,4,4,3,4,3,3,4,3,5,5,5,5,5,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,2,2,2,2,3,3,2,3,2,3,3,2,4,4,4,59,67,20,391,428,289
2411,50,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,3,3,3,3,3,5,3,5,5,5,3,3,2,3,4,4,4,4,4,3,2,3,3,3,3,3,3,3,3,5,5,5,61,31,15,391,344,288
2412,50,1,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,5,4,4,4,5,5,3,2,3,3,4,3,3,3,3,3,4,3,3,4,4,4,3,4,3,-1,4,-1,69,73,70,415,439,439
2413,50,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,2,4,53,31,40,376,344,386
2414,50,1,5,4,4,4,4,4,3,3,4,4,5,5,5,5,5,5,3,2,4,2,2,3,2,3,3,2,3,3,3,3,4,2,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,5,5,4,80,82,90,455,458,480
2415,50,2,5,5,4,4,3,3,2,3,2,1,1,1,1,1,1,1,1,1,3,1,1,2,3,1,1,1,1,1,1,1,3,2,2,3,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,-1,2,-1,68,40,45,415,374,397
2416,50,2,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,3,4,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,3,2,5,5,5,80,94,90,455,503,480
2417,50,1,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,80,91,75,455,486,447
2418,50,1,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,2,2,3,2,2,3,3,3,3,3,2,2,2,2,3,4,4,4,59,82,85,391,458,467
2419,50,2,4,4,3,4,4,2,4,2,4,4,4,4,4,4,3,4,2,3,2,1,2,2,2,2,3,3,3,1,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,5,4,74,94,95,433,503,500
2420,50,1,3,3,3,3,3,3,3,3,2,3,4,3,3,4,3,2,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,1,2,3,3,3,3,4,31,25,30,303,311,358
2421,50,1,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,4,4,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,68,58,50,415,412,406
2422,50,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2423,50,2,5,5,5,5,5,5,5,4,5,5,4,4,4,5,4,5,3,2,2,2,2,2,2,4,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,2,2,4,4,4,77,94,95,443,503,500
2424,50,2,4,4,4,4,3,4,4,3,5,4,4,4,4,4,3,3,3,3,4,3,4,3,4,3,4,3,4,2,3,4,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,3,2,2,4,3,3,69,82,70,415,458,439
2425,50,2,4,4,4,4,3,2,3,1,2,3,4,3,3,4,3,3,2,3,2,2,1,2,2,3,3,3,4,3,4,4,2,3,2,3,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,71,49,75,424,395,447
2426,50,2,4,4,3,4,3,3,3,1,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,4,3,3,3,2,3,3,4,3,2,3,4,4,4,3,3,3,3,2,3,2,2,2,2,2,2,3,2,3,58,37,40,383,366,386
2427,50,2,3,4,2,3,4,1,4,1,4,4,4,3,4,4,3,4,2,2,3,2,1,3,3,4,2,3,4,2,3,2,3,1,2,3,2,2,2,3,3,2,1,2,1,3,4,4,3,4,2,4,5,3,89,97,80,501,534,456
2428,50,1,4,4,4,4,5,4,5,4,4,4,4,4,3,4,4,5,4,3,4,5,4,4,4,3,4,5,4,3,4,5,3,2,2,3,3,3,3,3,2,3,2,3,3,3,2,2,3,3,3,4,4,4,79,88,75,455,475,447
2429,50,1,5,4,4,4,4,4,4,3,5,5,5,5,5,5,5,5,5,2,4,3,3,3,3,3,3,3,4,2,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,5,5,5,70,79,90,424,451,480
2430,50,2,4,3,4,4,4,4,3,4,2,3,3,3,3,4,3,2,2,3,2,2,4,3,3,3,3,3,4,2,3,3,3,3,2,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,5,5,76,94,100,443,503,637
2431,50,2,3,3,4,4,4,2,3,3,3,3,3,4,4,4,3,2,2,3,2,2,4,3,3,3,4,3,4,2,4,4,2,3,3,3,3,3,2,2,2,3,2,3,2,2,2,2,2,3,3,4,4,3,56,88,100,383,475,637
2432,50,2,3,2,2,3,3,2,2,2,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,3,3,3,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,76,49,55,443,395,415
2433,50,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,-1,-1,-1,50,46,40,368,389,386
2434,50,2,4,2,4,4,2,4,2,1,2,3,4,4,4,4,2,1,3,4,2,4,4,3,4,3,2,4,2,3,4,4,3,3,2,4,1,1,2,3,1,3,3,3,4,2,2,2,1,2,3,-1,4,-1,82,85,85,467,465,467
2435,50,1,5,5,2,5,5,4,5,5,4,4,2,3,4,4,3,2,2,3,3,3,3,3,3,4,3,3,4,2,4,4,3,3,2,3,1,1,1,1,1,3,3,4,4,4,2,2,3,2,2,4,5,5,73,88,100,433,475,637
2436,50,1,5,5,5,5,5,5,5,1,4,4,4,4,4,5,5,5,5,2,2,2,5,2,2,2,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,5,69,58,70,415,412,439
2437,50,2,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,4,4,5,5,2,3,2,3,3,2,3,3,3,3,2,3,2,2,3,3,4,3,3,5,5,4,70,67,85,424,428,467
2438,50,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,4,3,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,2,3,3,3,3,2,3,3,3,49,52,60,360,401,423
2439,50,1,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,2,2,3,2,3,3,2,2,3,3,3,22,25,20,241,311,289
2440,50,1,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,4,3,2,2,2,3,3,3,2,2,2,2,2,3,3,3,1,1,1,2,2,2,2,3,1,1,1,2,2,3,1,1,1,2,3,2,4,60,22,20,391,275,289
2441,50,1,4,4,5,5,4,4,5,4,4,4,4,4,4,4,3,4,4,2,1,2,5,5,5,4,5,4,4,3,4,4,3,3,2,3,3,4,4,3,3,3,3,3,2,3,3,2,2,2,3,5,3,5,70,73,75,424,439,447
2442,50,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,2,2,3,3,3,2,2,1,2,1,3,3,3,22,19,20,241,264,289
2443,50,2,5,4,4,4,3,4,3,3,3,4,4,3,4,4,3,4,2,3,2,3,2,2,2,3,4,3,4,2,5,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,78,67,50,443,428,406
2444,50,2,4,4,3,4,4,3,4,3,4,4,4,4,5,4,4,4,3,4,3,3,3,3,3,4,4,4,4,3,4,4,3,4,3,3,3,2,3,2,3,3,2,3,2,3,3,3,3,3,3,5,5,5,94,94,100,562,503,637
2445,50,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,3,1,2,2,2,3,2,2,3,3,3,3,2,2,2,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,3,3,3,48,61,30,360,418,358
2446,50,1,4,4,4,3,3,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,5,5,86,97,100,483,534,637
2447,50,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,5,-1,79,91,95,455,486,500
2448,50,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2449,50,2,4,4,4,4,4,3,3,3,4,4,4,4,4,4,3,3,2,3,3,3,4,4,3,3,2,2,4,3,4,4,3,3,2,3,3,3,2,2,3,3,3,3,3,3,4,4,4,4,4,4,3,3,84,94,95,467,503,500
2450,50,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,55,37,30,376,366,358
2451,50,1,5,5,5,5,4,4,4,5,5,4,4,4,4,5,4,3,3,5,2,2,3,2,1,4,4,3,5,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,77,100,90,443,683,480
2452,50,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,67,82,65,407,458,431
2453,50,2,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,2,1,3,3,2,4,3,2,4,4,4,2,3,2,3,3,3,2,2,2,2,2,3,2,2,3,2,2,3,3,3,3,3,72,88,75,424,475,447
2454,50,2,4,5,4,4,4,4,5,5,3,2,3,2,3,3,1,2,1,3,3,2,3,3,2,3,3,3,2,1,4,4,3,3,4,4,2,2,3,3,3,2,2,2,2,2,3,4,4,2,3,2,4,3,69,82,45,415,458,397
2455,50,1,5,4,5,5,4,4,4,3,4,4,4,5,2,5,5,5,4,2,2,2,2,3,2,3,3,3,4,4,4,4,4,3,2,3,3,3,3,3,3,4,4,3,4,4,2,2,2,2,2,-1,3,-1,85,64,95,483,423,500
2456,50,1,3,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,5,3,4,5,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,3,3,5,5,5,77,88,65,433,475,431
2457,50,2,3,5,4,3,5,5,5,5,4,3,4,5,5,3,5,5,5,1,2,1,4,4,3,5,4,3,5,4,3,4,4,4,4,4,3,2,4,1,4,4,4,4,2,3,4,4,4,4,4,5,5,5,97,97,90,631,534,480
2458,50,2,3,4,3,4,3,4,4,1,4,4,4,3,3,4,2,1,1,2,4,1,2,4,2,2,2,2,3,1,3,2,3,2,2,3,1,1,1,2,2,2,2,3,4,3,3,2,2,2,2,-1,4,-1,70,82,65,424,458,431
2459,51,1,4,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,3,4,4,5,4,5,5,4,4,3,3,2,2,3,2,3,3,3,3,2,3,3,3,3,3,3,-1,4,5,51,37,70,368,366,439
2460,51,1,5,5,4,4,4,-1,4,3,5,5,5,5,4,5,5,5,5,4,4,3,4,4,4,5,4,5,5,4,4,4,3,4,3,3,2,2,3,2,3,4,4,4,4,4,4,3,3,4,4,3,4,4,56,70,70,383,434,439
2461,51,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2462,51,1,4,3,3,4,3,3,3,3,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,27,37,25,288,366,335
2463,51,1,3,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,3,5,70,34,55,424,356,415
2464,51,1,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,27,28,35,288,330,374
2465,51,1,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,87,70,75,483,434,447
2466,51,1,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,2,2,3,3,2,2,3,2,2,2,3,3,3,3,2,3,3,3,2,2,2,2,5,5,5,59,31,65,391,344,431
2467,51,1,4,3,2,4,3,2,3,2,3,4,3,3,3,4,3,3,3,3,2,1,3,2,2,2,3,3,2,1,3,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,-1,3,3,65,16,25,407,264,335
2468,51,1,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,5,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,56,31,30,383,344,358
2469,51,1,4,3,3,5,3,1,3,4,4,4,4,5,5,5,1,3,4,2,2,3,3,2,2,2,1,3,4,4,1,2,3,3,4,4,4,4,3,3,4,4,2,1,3,3,1,1,1,1,1,-1,1,3,59,43,20,391,382,289
2470,51,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2471,51,1,4,4,4,4,4,4,4,4,4,4,4,5,5,5,3,4,3,3,3,2,3,3,3,3,2,2,2,1,1,2,3,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,66,76,55,407,445,415
2472,51,1,4,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,4,3,4,4,4,4,4,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,2,5,5,5,34,43,35,315,382,374
2473,51,1,5,3,4,5,3,5,3,5,5,5,5,5,5,5,5,5,4,3,3,3,4,3,3,2,1,2,2,5,2,2,4,4,3,4,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,4,2,3,45,25,15,352,311,288
2474,51,1,5,4,3,5,3,2,3,2,5,3,4,4,5,5,4,5,2,1,4,3,2,2,2,3,3,3,5,4,5,5,3,3,2,3,2,2,3,3,3,2,2,2,3,2,1,1,2,2,2,4,3,4,80,49,70,455,395,439
2475,51,1,4,4,4,4,4,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,3,2,4,4,2,3,2,3,3,2,3,3,3,2,2,2,2,2,3,2,3,3,3,4,4,4,57,34,35,383,356,374
2476,51,1,4,4,4,4,3,3,3,2,4,4,3,3,3,3,3,3,3,3,4,2,4,3,4,2,1,1,2,1,1,1,3,3,3,4,4,4,4,4,4,1,1,2,1,1,1,1,1,1,1,4,3,2,51,64,40,368,423,386
2477,51,1,5,5,5,5,5,5,4,5,5,4,4,3,3,4,3,2,1,5,3,5,5,5,3,5,5,2,5,5,5,5,4,4,4,4,3,2,4,2,2,4,4,4,4,4,4,4,4,4,4,5,5,5,71,76,80,424,445,456
2478,51,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2479,51,1,5,4,5,5,4,3,4,4,3,3,3,2,2,4,2,2,1,3,3,3,3,2,1,4,3,3,4,1,2,3,4,3,2,4,3,3,3,3,4,2,2,2,3,2,2,2,2,2,2,5,5,5,58,19,40,383,264,386
2480,51,1,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,60,40,35,391,374,374
2481,51,1,5,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,4,4,4,4,3,4,4,3,3,4,4,4,4,3,3,3,4,4,3,5,5,5,88,97,100,501,534,637
2482,51,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2483,51,1,5,3,3,5,3,4,3,5,5,5,5,5,2,5,4,3,5,3,3,2,2,2,2,3,3,2,4,2,3,3,3,3,2,3,4,4,4,4,4,1,1,1,2,2,2,3,2,3,3,4,3,2,72,46,30,424,389,358
2484,51,1,5,5,5,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,3,4,4,4,2,3,3,3,5,5,5,72,79,90,424,451,480
2485,51,1,5,5,5,5,5,5,4,1,5,5,5,5,5,5,5,5,5,5,3,3,5,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,4,4,1,1,1,1,1,-1,5,5,31,19,10,303,264,288
2486,51,1,3,3,2,2,3,3,4,1,2,4,5,5,2,5,5,5,5,4,4,4,3,2,2,4,2,2,5,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,4,3,4,67,46,55,407,389,415
2487,51,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,3,4,4,3,3,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,31,19,20,303,264,289
2488,51,1,3,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,2,3,3,3,3,3,2,2,3,2,3,-1,5,-1,80,55,70,455,407,439
2489,51,1,5,5,5,5,5,5,4,2,5,5,5,5,5,4,5,5,5,5,5,5,1,3,2,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,4,4,4,4,4,4,1,1,1,2,1,4,4,5,86,46,80,483,389,456
2490,51,1,5,5,5,4,5,4,4,3,5,5,4,5,5,5,4,4,5,4,5,5,5,5,5,5,4,4,4,2,4,4,3,3,3,3,3,3,3,3,4,3,3,2,2,3,3,3,3,3,4,5,5,5,54,40,70,376,374,439
2491,51,1,4,4,4,4,3,4,3,5,4,3,4,4,4,5,4,4,3,3,3,2,3,3,3,3,3,3,4,4,3,3,4,4,3,3,3,3,2,3,2,3,3,2,3,3,2,3,2,2,2,-1,4,4,71,52,65,424,401,431
2492,51,1,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,3,3,2,2,3,2,2,3,3,3,3,3,3,3,4,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,3,4,38,22,30,335,275,358
2493,51,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,4,5,5,51,16,55,368,264,415
2494,51,1,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,3,2,4,3,3,4,4,4,3,2,3,3,3,4,4,4,4,4,3,3,2,2,2,2,2,2,2,2,5,4,5,96,85,90,562,465,480
2495,51,1,3,3,3,3,3,4,4,4,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,5,2,4,50,25,50,368,311,406
